Variable,Description
ASTHAGY1,AGE OF DIAGNOSIS-ASTHMA 19
ASTHAGY2,AGE OF DIAGNOSIS-ASTHMA 20
ASTHAGY3,AGE OF DIAGNOSIS-ASTHMA 21
ASTHAGY4,AGE OF DIAGNOSIS-ASTHMA 22
ASTHDXY1,ASTHMA DIAGNOSIS 19
ASTHDXY2,ASTHMA DIAGNOSIS 20
ASTHDXY3,ASTHMA DIAGNOSIS 21
ASTHDXY4,ASTHMA DIAGNOSIS 22
ASTHEP1,WHEN WAS LAST EPISODE OF ASTHMA R1
ASTHEP3,WHEN WAS LAST EPISODE OF ASTHMA R3
ASTHEP5,WHEN WAS LAST EPISODE OF ASTHMA R5
ASTHEP7,WHEN WAS LAST EPISODE OF ASTHMA R7
ASWNFL1,WHEN LAST USED PEAK FLOW METER R1
ASWNFL3,WHEN LAST USED PEAK FLOW METER R3
ASWNFL5,WHEN LAST USED PEAK FLOW METER R5
ASWNFL7,WHEN LAST USED PEAK FLOW METER R7
BEGRFM1,R1 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM2,R2 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM3,R3 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM4,R4 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM5,R5 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM6,R6 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM7,R7 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM8,R8 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM9,R9 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFY1,R1 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY2,R2 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY3,R3 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY4,R4 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY5,R5 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY6,R6 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY7,R7 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY8,R8 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY9,R9 REFERENCE PERIOD BEGIN DATE: YEAR
BENDIF1,DIFFICULTY BENDING/STOOPING R1
BENDIF3,DIFFICULTY BENDING/STOOPING R3
BENDIF5,DIFFICULTY BENDING/STOOPING R5
BENDIF7,DIFFICULTY BENDING/STOOPING R7
BLCKPR2,IS PROVIDER BLACK/AFRICAN AMER-R2
BLCKPR4,IS PROVIDER BLACK/AFRICAN AMER-R4
BLCKPR6,IS PROVIDER BLACK/AFRICAN AMER-R6
BLCKPR8,IS PROVIDER BLACK/AFRICAN AMER-R8
BOOST4,DR ADVISE BOOSTER SEAT (40<WT<80)-R4
BOOST8,DR ADVISE BOOSTER SEAT (40<WT<=80)-R8
BOOSTERSHOT7,EVER HAD COVID-19 BOOSTER SHOT R7
BOOSTERSHOT8,EVER HAD COVID-19 BOOSTER SHOT R8
BORNUSA,PERSON BORN IN THE US
BPMLDXY1,MULT DIAG HIGH BLOOD PRESS (>17) 19
BPMLDXY2,MULT DIAG HIGH BLOOD PRESS (>17) 20
BPMLDXY3,MULT DIAG HIGH BLOOD PRESS (>17) 21
BPMLDXY4,MULT DIAG HIGH BLOOD PRESS (>17) 22
BSNTY1,"SOLE PROP, PARTNER, CORP, R1 CMJ"
BSNTY1H,"SOL PROP, PRTNR, CORP, R1 CMJ (IMP)"
BSNTY2,"SOLE PROP, PARTNER, CORP, R2 CMJ"
BSNTY2H,"SOL PROP, PRTNR, CORP, R2 CMJ (IMP)"
BSNTY3,"SOLE PROP, PARTNER, CORP, R3 CMJ"
BSNTY3H,"SOL PROP, PRTNR, CORP, R3 CMJ (IMP)"
BSNTY4,"SOLE PROP, PARTNER, CORP, R4 CMJ"
BSNTY4H,"SOL PROP, PRTNR, CORP, R4 CMJ (IMP)"
BSNTY5,"SOLE PROP, PARTNER, CORP, R5 CMJ"
BSNTY5H,"SOL PROP, PRTNR, CORP, R5 CMJ (IMP)"
BSNTY6,"SOLE PROP, PARTNER, CORP, R6 CMJ"
BSNTY6H,"SOL PROP, PRTNR, CORP, R6 CMJ (IMP)"
BSNTY7,"SOLE PROP, PARTNER, CORP, R7 CMJ"
BSNTY7H,"SOL PROP, PRTNR, CORP, R7 CMJ (IMP)"
BSNTY8,"SOLE PROP, PARTNER, CORP, R8 CMJ"
BSNTY8H,"SOL PROP, PRTNR, CORP, R8 CMJ (IMP)"
BSNTY9,"SOLE PROP, PARTNER, CORP, R9 CMJ"
BSNTY9H,"SOL PROP, PRTNR, CORP, R9 CMJ (IMP)"
BUSIMPY1,BUSINESS INCOME IMPUTATION FLAG 19
BUSIMPY2,BUSINESS INCOME IMPUTATION FLAG 20
BUSIMPY3,BUSINESS INCOME IMPUTATION FLAG 21
BUSIMPY4,BUSINESS INCOME IMPUTATION FLAG 22
BUSNPY1X,PERSON'S BUSINESS INCOME 19
BUSNPY2X,PERSON'S BUSINESS INCOME 20
BUSNPY3X,PERSON'S BUSINESS INCOME 21
BUSNPY4X,PERSON'S BUSINESS INCOME 22
CABLADY1,CANCER DIAGNOSED - BLADDER (>17) 19
CABLADY2,CANCER DIAGNOSED - BLADDER (>17) 20
CABLADY3,CANCER DIAGNOSED - BLADDER (>17) 21
CABLADY4,CANCER DIAGNOSED - BLADDER (>17) 22
CABLOOY2,CANCER DIAGNOSED - BLOOD (>17) 20
CABREAY1,CANCER DIAGNOSED - BREAST (>17) 19
CABREAY2,CANCER DIAGNOSED - BREAST (>17) 20
CABREAY3,CANCER DIAGNOSED - BREAST (>17) 21
CABREAY4,CANCER DIAGNOSED - BREAST (>17) 22
CACERVY1,CANCER DIAGNOSED - CERVICAL (>17) 19
CACERVY2,CANCER DIAGNOSED - CERVICAL (>17) 20
CACERVY3,CANCER DIAGNOSED - CERVICAL (>17) 21
CACERVY4,CANCER DIAGNOSED - CERVICAL (>17) 22
CACOLOY1,CANCER DIAGNOSED - COLON (>17) 19
CACOLOY2,CANCER DIAGNOSED - COLON (>17) 20
CACOLOY3,CANCER DIAGNOSED - COLON (>17) 21
CACOLOY4,CANCER DIAGNOSED - COLON (>17) 22
CALUNGY1,CANCER DIAGNOSED - LUNG (>17) 19
CALUNGY2,CANCER DIAGNOSED - LUNG (>17) 20
CALUNGY3,CANCER DIAGNOSED - LUNG (>17) 21
CALUNGY4,CANCER DIAGNOSED - LUNG (>17) 22
CALYMPY1,CANCER DIAGNOSED - LYMPHOMA (NON-HODGKIN'S) (>17) 19
CALYMPY2,CANCER DIAGNOSED - LYMPHOMA (NON-HODGKIN'S) (>17) 20
CALYMPY3,CANCER DIAGNOSED - LYMPHOMA (NON-HODGKIN'S) (>17) 21
CALYMPY4,CANCER DIAGNOSED - LYMPHOMA (NON-HODGKIN'S) (>17) 22
CAMELAY1,CANCER DIAGNOSED - SKIN MELANOMA (>17) 19
CAMELAY2,CANCER DIAGNOSED - SKIN MELANOMA (>17) 20
CAMELAY3,CANCER DIAGNOSED - SKIN MELANOMA (>17) 21
CAMELAY4,CANCER DIAGNOSED - SKIN MELANOMA (>17) 22
CANCERY1,CANCER DIAGNOSIS (>17) 19
CANCERY2,CANCER DIAGNOSIS (>17) 20
CANCERY3,CANCER DIAGNOSIS (>17) 21
CANCERY4,CANCER DIAGNOSIS (>17) 22
CAOTHEY1,CANCER DIAGNOSED - OTHER (>17) 19
CAOTHEY2,CANCER DIAGNOSED - OTHER (>17) 20
CAOTHEY3,CANCER DIAGNOSED - OTHER (>17) 21
CAOTHEY4,CANCER DIAGNOSED - OTHER (>17) 22
CAPROSY1,CANCER DIAGNOSED - PROSTATE (>17) 19
CAPROSY2,CANCER DIAGNOSED - PROSTATE (>17) 20
CAPROSY3,CANCER DIAGNOSED - PROSTATE (>17) 21
CAPROSY4,CANCER DIAGNOSED - PROSTATE (>17) 22
CASHPY1X,PERSON'S OTHER REGULAR CASH CONTRIBUTION 19
CASHPY2X,PERSON'S OTHER REGULAR CASH CONTRIBUTION 20
CASHPY3X,PERSON'S OTHER REGULAR CASH CONTRIBUTION 21
CASHPY4X,PERSON'S OTHER REGULAR CASH CONTRIBUTION 22
CASKDKY1,CANCER DIAGNOSED-SKIN-UNKNOWN TYPE (>17) 19
CASKDKY2,CANCER DIAGNOSED-SKIN-UNKNOWN TYPE (>17) 20
CASKDKY3,CANCER DIAGNOSED-SKIN-UNKNOWN TYPE (>17) 21
CASKDKY4,CANCER DIAGNOSED-SKIN-UNKNOWN TYPE (>17) 22
CASKNMY1,CANCER DIAGNOSED - SKIN-NONMELANO (>17) 19
CASKNMY2,CANCER DIAGNOSED - SKIN-NONMELANO (>17) 20
CASKNMY3,CANCER DIAGNOSED - SKIN-NONMELANO (>17) 21
CASKNMY4,CANCER DIAGNOSED - SKIN-NONMELANO (>17) 22
CAUTERY1,CANCER DIAGNOSED - UTERINE (>17) 19
CAUTERY2,CANCER DIAGNOSED - UTERINE (>17) 20
CAUTERY3,CANCER DIAGNOSED - UTERINE (>17) 21
CAUTERY4,CANCER DIAGNOSED - UTERINE (>17) 22
CHAPPT2,CAHPS:12MOS:# OF OFF/CLIN APTS(0-17)-R2
CHAPPT6,CAHPS:12MOS:# OF OFF/CLIN APTS(0-17)-R6
CHBMIX4,CHILD'S BODY MASS INDEX (6 -17) - R4
CHBMIX8,CHILD'S BODY MASS INDEX (6 -17) - R8
CHBRON1,CHRONC BRONCHITS LAST 12 MTHS (>17)-R1
CHBRON3,CHRONC BRONCHITS LAST 12 MTHS (>17)-R3
CHBRON5,CHRONC BRONCHITS LAST 12 MTHS (>17)-R5
CHBRON7,CHRONC BRONCHITS LAST 12 MTHS (>17)-R7
CHCOUN2,CSHCN:CHILD NEEDS COUNSELING (0-17)-R2
CHCOUN4,CSHCN:CHILD NEEDS COUNSELING (0-17)-R4
CHCOUN6,CSHCN:CHILD NEEDS COUNSELING (0-17)-R6
CHCOUN8,CSHCN:CHILD NEEDS COUNSELING (0-17)-R8
CHDAGY1,AGE OF DIAGNOSIS-CORONARY HEART DISEASE 19
CHDAGY2,AGE OF DIAGNOSIS-CORONARY HEART DISEASE 20
CHDAGY3,AGE OF DIAGNOSIS-CORONARY HEART DISEASE 21
CHDAGY4,AGE OF DIAGNOSIS-CORONARY HEART DISEASE 22
CHDDXY1,CORONARY HRT DISEASE DIAG (>17) 19
CHDDXY2,CORONARY HRT DISEASE DIAG (>17) 20
CHDDXY3,CORONARY HRT DISEASE DIAG (>17) 21
CHDDXY4,CORONARY HRT DISEASE DIAG (>17) 22
CHEMPB2,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R2
CHEMPB4,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R4
CHEMPB6,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R6
CHEMPB8,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R8
CHEXPL2,CAHPS:12MOS:CHLD DR EXPL THNG(0-17)-R2
CHEXPL6,CAHPS:12MOS:CHLD DR EXPL THNG(0-17)-R6
CHEYRE2_M18,CAHPS:12MOS: GET APPT FOR SPEC (0-17)-R2
CHEYRE6_M18,CAHPS:12MOS: GET APPT FOR SPEC (0-17)-R6
CHGJ12,CHANGED JOB BETWEEN RD 1 AND RD 2
CHGJ23,CHANGED JOB BETWEEN RD 2 AND RD 3
CHGJ34,CHANGED JOB BETWEEN RD 3 AND RD 4
CHGJ45,CHANGED JOB BETWEEN RD 4 AND RD 5
CHGJ56,CHANGED JOB BETWEEN RD 5 AND RD 6
CHGJ67,CHANGED JOB BETWEEN RD 6 AND RD 7
CHGJ78,CHANGED JOB BETWEEN RD 7 AND RD 8
CHGJ89,CHANGED JOB BETWEEN RD 8 AND RD 9
CHHECR2,CAHPS:12MOS:RATE CHLD HLT CARE(0-17)-R2
CHHECR6,CAHPS:12MOS:RATE CHLD HLT CARE(0-17)-R6
CHILCR2,CAHPS:12MOS:ILL/INJ NEED CARE(0-17)-R2
CHILCR6,CAHPS:12MOS:ILL/INJ NEED CARE(0-17)-R6
CHILWW2,CAHPS:12MOS:ILL CARE WHN WNTD(0-17)-R2
CHILWW6,CAHPS:12MOS:ILL CARE WHN WNTD(0-17)-R6
CHLDPY1X,PERSON'S CHILD SUPPORT 19
CHLDPY2X,PERSON'S CHILD SUPPORT 20
CHLDPY3X,PERSON'S CHILD SUPPORT 21
CHLDPY4X,PERSON'S CHILD SUPPORT 22
CHLICO2,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R2
CHLICO4,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R4
CHLICO6,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R6
CHLICO8,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R8
CHLIHB2,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R2
CHLIHB4,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R4
CHLIHB6,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R6
CHLIHB8,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R8
CHLIMI2,CSHCN:LIMITED IN ANY WAY (0-17)-R2
CHLIMI4,CSHCN:LIMITED IN ANY WAY (0-17)-R4
CHLIMI6,CSHCN:LIMITED IN ANY WAY (0-17)-R6
CHLIMI8,CSHCN:LIMITED IN ANY WAY (0-17)-R8
CHLIMPY1,CHILD SUPPORT IMPUTATION FLAG 19
CHLIMPY2,CHILD SUPPORT IMPUTATION FLAG 20
CHLIMPY3,CHILD SUPPORT IMPUTATION FLAG 21
CHLIMPY4,CHILD SUPPORT IMPUTATION FLAG 22
CHLIST2,CAHPS:12MOS:CHLD DR LSN TO YOU(0-17)-R2
CHLIST6,CAHPS:12MOS:CHLD DR LSN TO YOU(0-17)-R6
CHOIC1,CHOICE OF HEALTH PLANS AT R1 CMJ
CHOIC2,CHOICE OF HEALTH PLANS AT R2 CMJ
CHOIC3,CHOICE OF HEALTH PLANS AT R3 CMJ
CHOIC4,CHOICE OF HEALTH PLANS AT R4 CMJ
CHOIC5,CHOICE OF HEALTH PLANS AT R5 CMJ
CHOIC6,CHOICE OF HEALTH PLANS AT R6 CMJ
CHOIC7,CHOICE OF HEALTH PLANS AT R7 CMJ
CHOIC8,CHOICE OF HEALTH PLANS AT R8 CMJ
CHOIC9,CHOICE OF HEALTH PLANS AT R9 CMJ
CHOLAGY1,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 19
CHOLAGY2,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 20
CHOLAGY3,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 21
CHOLAGY4,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 22
CHOLDXY1,HIGH CHOLESTEROL DIAGNOSIS (>17) 19
CHOLDXY2,HIGH CHOLESTEROL DIAGNOSIS (>17) 20
CHOLDXY3,HIGH CHOLESTEROL DIAGNOSIS (>17) 21
CHOLDXY4,HIGH CHOLESTEROL DIAGNOSIS (>17) 22
CHPMCN2,CSHCN:PMED COND LAST 12+ MOS (0-17)-R2
CHPMCN4,CSHCN:PMED COND LAST 12+ MOS (0-17)-R4
CHPMCN6,CSHCN:PMED COND LAST 12+ MOS (0-17)-R6
CHPMCN8,CSHCN:PMED COND LAST 12+ MOS (0-17)-R8
CHPMED2,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R2
CHPMED4,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R4
CHPMED6,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R6
CHPMED8,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R8
CHPMHB2,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R2
CHPMHB4,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R4
CHPMHB6,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R6
CHPMHB8,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R8
CHPRTM2,CAHPS:12MOS:CHILD DR ENGH TIME(0-17)-R2
CHPRTM6,CAHPS:12MOS:CHILD DR ENGH TIME(0-17)-R6
CHRESP2,CAHPS:12MOS:CHLD'S DR SHW RESP(0-17)-R2
CHRESP6,CAHPS:12MOS:CHLD'S DR SHW RESP(0-17)-R6
CHRTCR2,CAHPS:12MOS:MAKE ROUT CARE APT(0-17)-R2
CHRTCR6,CAHPS:12MOS:MAKE ROUT CARE APT(0-17)-R6
CHRTWW2,CAHPS:12MOS:ROUT APT WHN WNTD(0-17)-R2
CHRTWW6,CAHPS:12MOS:ROUT APT WHN WNTD(0-17)-R6
CHSERV2,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R2
CHSERV4,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R4
CHSERV6,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R6
CHSERV8,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R8
CHSPEC2_M18,CAHPS:12MOS: MAKE APPT FOR SPEC (0-17)-R2
CHSPEC6_M18,CAHPS:12MOS: MAKE APPT FOR SPEC (0-17)-R6
CHSRCN2,CSHCN:SERV COND LAST 12+ MOS (0-17)-R2
CHSRCN4,CSHCN:SERV COND LAST 12+ MOS (0-17)-R4
CHSRCN6,CSHCN:SERV COND LAST 12+ MOS (0-17)-R6
CHSRCN8,CSHCN:SERV COND LAST 12+ MOS (0-17)-R8
CHSRHB2,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R2
CHSRHB4,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R4
CHSRHB6,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R6
CHSRHB8,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R8
CHTHCO2,CSHCN:THER COND LAST 12+ MOS (0-17)-R2
CHTHCO4,CSHCN:THER COND LAST 12+ MOS (0-17)-R4
CHTHCO6,CSHCN:THER COND LAST 12+ MOS (0-17)-R6
CHTHCO8,CSHCN:THER COND LAST 12+ MOS (0-17)-R8
CHTHER2,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R2
CHTHER4,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R4
CHTHER6,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R6
CHTHER8,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R8
CHTHHB2,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R2
CHTHHB4,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R4
CHTHHB6,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R6
CHTHHB8,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R8
CMJHLD1,HLTH INSUR HELD FROM R1 CMJ (PRPL)
CMJHLD2,HLTH INSUR HELD FROM R2 CMJ (PRPL)
CMJHLD3,HLTH INSUR HELD FROM R3 CMJ (PRPL)
CMJHLD4,HLTH INSUR HELD FROM R4 CMJ (PRPL)
CMJHLD5,HLTH INSUR HELD FROM R5 CMJ (PRPL)
CMJHLD6,HLTH INSUR HELD FROM R6 CMJ (PRPL)
CMJHLD7,HLTH INSUR HELD FROM R7 CMJ (PRPL)
CMJHLD8,HLTH INSUR HELD FROM R8 CMJ (PRPL)
CMJHLD9,HLTH INSUR HELD FROM R9 CMJ (PRPL)
COGLIM1,COGNITIVE LIMITATIONS R1
COGLIM3,COGNITIVE LIMITATIONS R3
COGLIM5,COGNITIVE LIMITATIONS R5
COGLIM7,COGNITIVE LIMITATIONS R7
COVAXEVR7,EVER HAD COVID-19 VACCINE R7
COVAXEVR8,EVER HAD COVID-19 VACCINE R8
COVAXEVR9,EVER HAD COVID-19 VACCINE R9
COVAXNEW9,HAD COVID-19 VACCINE SINCE PRIOR ROUND R9
COVID12MO9,HAD COVID-19 IN THE PAST 12 MONTHS R9
COVIDEVER9,EVER HAD COVID-19 R9
COVMNTHX9,MONTH LAST HAD COVID-19 R9
COVREDABIL9,REDUCED ABILITY FROM COVID-19 OR LONG COVID-19 SYMPTOMS-
,R9
COVSYMNOW9,HAS COVID-19 OR LONG COVID-19 SYMPTOMS NOW R9
COVYRDX9,YEAR LAST HAD COVID-19 R9
CPSFAMY1,CPS-LIKE FAMILY IDENTIFIER 19
CPSFAMY2,CPS-LIKE FAMILY IDENTIFIER 20
CPSFAMY3,CPS-LIKE FAMILY IDENTIFIER 21
CPSFAMY4,CPS-LIKE FAMILY IDENTIFIER 22
CRFMPY2,FAMILY MED BILLS BEING PAID OVER TIME R2
CRFMPY4,FAMILY MED BILLS BEING PAID OVER TIME R4
CRFMPY6,FAMILY MED BILLS BEING PAID OVER TIME R6
CRFMPY8,FAMILY MED BILLS BEING PAID OVER TIME R8
CSHCN2,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R2
CSHCN4,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R4
CSHCN6,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R6
CSHCN8,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R8
CSHIMPY1,CASH CONTRIBUTION IMPUTATION FLAG 19
CSHIMPY2,CASH CONTRIBUTION IMPUTATION FLAG 20
CSHIMPY3,CASH CONTRIBUTION IMPUTATION FLAG 21
CSHIMPY4,CASH CONTRIBUTION IMPUTATION FLAG 22
CVDLAYCA5,DELAY MED CARE FOR COVID R5
CVDLAYCA6,DELAY MED CARE FOR COVID R6
CVDLAYCA7,DELAY MED CARE FOR COVID R7
CVDLAYDN5,DELAY GETTING DENTAL FOR COVID R5
CVDLAYDN6,DELAY GETTING DENTAL FOR COVID R6
CVDLAYDN7,DELAY GETTING DENTAL FOR COVID R7
CVDLAYPM5,DELAY GETTING PMED FOR COVID R5
CVDLAYPM6,DELAY GETTING PMED FOR COVID R6
CVDLAYPM7,DELAY GETTING PMED FOR COVID R7
CVVACCINE6,EVER HAD COVID-19 VACCINE R6
CVVACCINE7,EVER HAD COVID-19 VACCINE R7
DADPRO2,PROBLEM GETTING ALONG W/DAD (5-17)-R2
DADPRO6,PROBLEM GETTING ALONG W/DAD (5-17)-R6
DAPID1X,PID OF PERSON'S DAD R1
DAPID2X,PID OF PERSON'S DAD R2
DAPID3X,PID OF PERSON'S DAD R3
DAPID4X,PID OF PERSON'S DAD R4
DAPID5X,PID OF PERSON'S DAD R5
DAPID6X,PID OF PERSON'S DAD R6
DAPID7X,PID OF PERSON'S DAD R7
DAPID8X,PID OF PERSON'S DAD R8
DAPID9X,PID OF PERSON'S DAD R9
DATAYEARY4,SURVEY DATA YEAR 22
DCSELIY1,ELIGIBILITY STATUS FOR DCS 19
DCSELIY2,ELIGIBILITY STATUS FOR DCS 20
DCSELIY3,ELIGIBILITY STATUS FOR DCS 21
DCSELIY4,ELIGIBILITY STATUS FOR DCS 22
DDNWRKY1,# DAYS MISSED WORK DUE TO ILL/INJ 19
DDNWRKY2,# DAYS MISSED WORK DUE TO ILL/INJ 20
DDNWRKY3,# DAYS MISSED WORK DUE TO ILL/INJ 21
DDNWRKY4,# DAYS MISSED WORK DUE TO ILL/INJ 22
DECIDE2,PROV ASKS PERS TO HELP DECIDE-R2
DECIDE4,PROV ASKS PERS TO HELP DECIDE-R4
DECIDE6,PROV ASKS PERS TO HELP DECIDE-R6
DECIDE8,PROV ASKS PERS TO HELP DECIDE-R8
DENTIN1,DENTAL INSURANCE - ANY TIME IN R1
DENTIN2,DENTAL INSURANCE - ANY TIME IN R2
DENTIN3,DENTAL INSURANCE - ANY TIME IN R3
DENTIN4,DENTAL INSURANCE - ANY TIME IN R4
DENTIN5,DENTAL INSURANCE - ANY TIME IN R5
DENTIN6,DENTAL INSURANCE - ANY TIME IN R6
DENTIN7,DENTAL INSURANCE - ANY TIME IN R7
DENTIN8,DENTAL INSURANCE - ANY TIME IN R8
DENTIN9_M23,DENTAL INSURANCE - ANY TIME IN R9
DFCOG2,SERIOUS COGNITIVE DIFFICULTIES-R2
DFCOG4,SERIOUS COGNITIVE DIFFICULTIES-R4
DFCOG6,SERIOUS COGNITIVE DIFFICULTIES-R6
DFCOG8,SERIOUS COGNITIVE DIFFICULTIES-R8
DFDRSB2,DIFFICULTY DRESSING/BATHING-R2
DFDRSB4,DIFFICULTY DRESSING/BATHING-R4
DFDRSB6,DIFFICULTY DRESSING/BATHING-R6
DFDRSB8,DIFFICULTY DRESSING/BATHING-R8
DFERND2,DIFFICULTY DOING ERRANDS ALONE-R2
DFERND4,DIFFICULTY DOING ERRANDS ALONE-R4
DFERND6,DIFFICULTY DOING ERRANDS ALONE-R6
DFERND8,DIFFICULTY DOING ERRANDS ALONE-R8
DFHEAR2,SERIOUS DIFFICULTY HEARING-R2
DFHEAR4,SERIOUS DIFFICULTY HEARING-R4
DFHEAR6,SERIOUS DIFFICULTY HEARING-R6
DFHEAR8,SERIOUS DIFFICULTY HEARING-R8
DFSEE2,SERIOUS DIFFICULTY SEE W/GLASSES-R2
DFSEE4,SERIOUS DIFFICULTY SEE W/GLASSES-R4
DFSEE6,SERIOUS DIFFICULTY SEE W/GLASSES-R6
DFSEE8,SERIOUS DIFFICULTY SEE W/GLASSES-R8
DFWLKC2,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R2
DFWLKC4,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R4
DFWLKC6,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R6
DFWLKC8,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R8
DIABAGY1,AGE OF DIAGNOSIS-DIABETES 19
DIABAGY2,AGE OF DIAGNOSIS-DIABETES 20
DIABAGY3,AGE OF DIAGNOSIS-DIABETES 21
DIABAGY4,AGE OF DIAGNOSIS-DIABETES 22
DIABDXY1_M18,DIABETES DIAGNOSIS 19
DIABDXY2_M18,DIABETES DIAGNOSIS 20
DIABDXY3_M18,DIABETES DIAGNOSIS 21
DIABDXY4_M18,DIABETES DIAGNOSIS 22
DIED,DIED DURING 2019-22
DIFFWG2,PERSONS WAGES DIFFERENT THIS R2 AT CMJ
DIFFWG3,PERSONS WAGES DIFFERENT THIS R3 AT CMJ
DIFFWG4,PERSONS WAGES DIFFERENT THIS R4 AT CMJ
DIFFWG5,PERSONS WAGES DIFFERENT THIS R5 AT CMJ
DIFFWG6,PERSONS WAGES DIFFERENT THIS R6 AT CMJ
DIFFWG7,PERSONS WAGES DIFFERENT THIS R7 AT CMJ
DIFFWG8,PERSONS WAGES DIFFERENT THIS R8 AT CMJ
DIFFWG9,PERSONS WAGES DIFFERENT THIS R9 AT CMJ
DISVW1X,DISAVOWED HEALTH INS AT R1 CMJ (ED)
DISVW2X,DISAVOWED HEALTH INS AT R2 CMJ (ED)
DISVW3X,DISAVOWED HEALTH INS AT R3 CMJ (ED)
DISVW4X,DISAVOWED HEALTH INS AT R4 CMJ (ED)
DISVW5X,DISAVOWED HEALTH INS AT R5 CMJ (ED)
DISVW6X,DISAVOWED HEALTH INS AT R6 CMJ (ED)
DISVW7X,DISAVOWED HEALTH INS AT R7 CMJ (ED)
DISVW8X,DISAVOWED HEALTH INS AT R8 CMJ (ED)
DISVW9X,DISAVOWED HEALTH INS AT R9 CMJ (ED)
DIVDPY1X,PERSON'S DIVIDEND INCOME 19
DIVDPY2X,PERSON'S DIVIDEND INCOME 20
DIVDPY3X,PERSON'S DIVIDEND INCOME 21
DIVDPY4X,PERSON'S DIVIDEND INCOME 22
DIVIMPY1,DIVIDEND INCOME IMPUTATION FLAG 19
DIVIMPY2,DIVIDEND INCOME IMPUTATION FLAG 20
DIVIMPY3,DIVIDEND INCOME IMPUTATION FLAG 21
DIVIMPY4,DIVIDEND INCOME IMPUTATION FLAG 22
DLAYCA2,DELAY MED CARE FOR COST-R2
DLAYCA4,DELAY MED CARE FOR COST-R4
