Variable,Description
X9DCCSFLG,X9 CARD SORT SCORES PRESENT
X1DCCSTOT,X1 CARD SORT COMBINED SCORE
X2DCCSTOT,X2 CARD SORT COMBINED SCORE
X3DCCSTOT,X3 CARD SORT COMBINED SCORE
X4DCCSTOT,X4 CARD SORT COMBINED SCORE
X5DCCSSCR,X5 DCCS COMPUTED (OVERALL) SCORE
X6DCCSSCR,X6 DCCS COMPUTED (OVERALL) SCORE
X7DCCSSCR,X7 DCCS COMPUTED (OVERALL) SCORE
X8DCCSSCR,X8 DCCS COMPUTED (OVERALL) SCORE
X9DCCSSCR,X9 DCCS COMPUTED (OVERALL) SCORE
X1CSPRES,X1 CARD SORT PRESWITCH SCORE
X2CSPRES,X2 CARD SORT PRESWITCH SCORE
X3CSPRES,X3 CARD SORT PRESWITCH SCORE
X4CSPRES,X4 CARD SORT PRESWITCH SCORE
X1CSPSSC,X1 CARD SORT POSTSWITCH SCORE
X2CSPSSC,X2 CARD SORT POSTSWITCH SCORE
X3CSPSSC,X3 CARD SORT POSTSWITCH SCORE
X4CSPSSC,X4 CARD SORT POSTSWITCH SCORE
X1CSBGSC,X1 CARD SORT BORDER GAME SCORE
X2CSBGSC,X2 CARD SORT BORDER GAME SCORE
X3CSBGSC,X3 CARD SORT BORDER GAME SCORE
X4CSBGSC,X4 CARD SORT BORDER GAME SCORE
X5CSDAC,X5 DCCS DOMINANT TRIAL ACCURACY COUNT
X6CSDAC,X6 DCCS DOMINANT TRIAL ACCURACY COUNT
X7CSDAC,X7 DCCS DOMINANT TRIAL ACCURACY COUNT
X8CSDAC,X8 DCCS DOMINANT TRIAL ACCURACY COUNT
X9CSDAC,X9 DCCS DOMINANT TRIAL ACCURACY COUNT
X5CSNDAC,X5 DCCS NONDOMINANT TRIAL ACCURACY COUNT
X6CSNDAC,X6 DCCS NONDOMINANT TRIAL ACCURACY COUNT
X7CSNDAC,X7 DCCS NONDOMINANT TRIAL ACCURACY COUNT
X8CSNDAC,X8 DCCS NONDOMINANT TRIAL ACCURACY COUNT
X9CSNDAC,X9 DCCS NONDOMINANT TRIAL ACCURACY COUNT
X5CSACC,X5 DCCS ACCURACY COMPONENT (0-5) SCORE
X6CSACC,X6 DCCS ACCURACY COMPONENT (0-5) SCORE
X7CSACC,X7 DCCS ACCURACY COMPONENT (0-5) SCORE
X8CSACC,X8 DCCS ACCURACY COMPONENT (0-5) SCORE
X9CSACC,X9 DCCS ACCURACY COMPONENT (0-5) SCORE
X5CSNDRT,X5 DCCS NONDOM RT COMPONENT (0-5) SCORE
X6CSNDRT,X6 DCCS NONDOM RT COMPONENT (0-5) SCORE
X7CSNDRT,X7 DCCS NONDOM RT COMPONENT (0-5) SCORE
X8CSNDRT,X8 DCCS NONDOM RT COMPONENT (0-5) SCORE
X9CSNDRT,X9 DCCS NONDOM RT COMPONENT (0-5) SCORE
X8FLNKFLG,X8 FLANKER SCORES PRESENT
X9FLNKFLG,X9 FLANKER SCORES PRESENT
X8FLANKER,X8 FLANKER COMPUTED (OVERALL) SCORE
X9FLANKER,X9 FLANKER COMPUTED (OVERALL) SCORE
X8FLKCAC,X8 FLANKER CONGRUENT ACCURACY COUNT
X9FLKCAC,X9 FLANKER CONGRUENT ACCURACY COUNT
X8FLKICAC,X8 FLANKER INCONGRUENT ACCURACY COUNT
X9FLKICAC,X9 FLANKER INCONGRUENT ACCURACY COUNT
X8FLKACC,X8 FLANKER ACCURACY COMPONENT (0-5) SCR
X9FLKACC,X9 FLANKER ACCURACY COMPONENT (0-5) SCR
X8FLKICRT,X8 FLANKER INCON RT COMPONENT (0-5) SCR
X9FLKICRT,X9 FLANKER INCON RT COMPONENT (0-5) SCR
X1PRNAPP,X1 PARENT REPORT APPROACHES TO LEARNING
X2PRNAPP,X2 PARENT REPORT APPROACHES TO LEARNING
X4PRNAPP,X4 PARENT REPORT APPROACHES TO LEARNING
X1PRNCON,X1 PARENT REPORT SELF-CONTROL
X2PRNCON,X2 PARENT REPORT SELF-CONTROL
X4PRNCON,X4 PARENT REPORT SELF-CONTROL
X1PRNSOC,X1 PARENT REPORT SOCIAL INTERACTION
X2PRNSOC,X2 PARENT REPORT SOCIAL INTERACTION
X4PRNSOC,X4 PARENT REPORT SOCIAL INTERACTION
X1PRNSAD,X1 PARENT REPORT SAD/LONELY
X2PRNSAD,X2 PARENT REPORT SAD/LONELY
X4PRNSAD,X4 PARENT REPORT SAD/LONELY
X1PRNIMP,X1 PARENT REPORT IMPULSIVE/OVERACTIVE
X2PRNIMP,X2 PARENT REPORT IMPULSIVE/OVERACTIVE
X4PRNIMP,X4 PARENT REPORT IMPULSIVE/OVERACTIVE
X7PWKMEM,X7 PARENT REPORT WORKING MEMORY
X8PWKMEM,X8 PARENT REPORT WORKING MEMORY
X1TCHAPP,X1 TEACHER REPORT APPROACHES TO LEARNING
X2TCHAPP,X2 TEACHER REPORT APPROACHES TO LEARNING
X3TCHAPP,X3 TEACHER REPORT APPROACHES TO LEARNING
X4KTCHAPP,X4K TEACHER REPORT APPROACH TO LEARNING
X4TCHAPP,X4 TEACHER REPORT APPROACHES TO LEARNING
X5TCHAPP,X5 TEACHER REPORT APPROACHES TO LEARNING
X6TCHAPP,X6 TEACHER REPORT APPROACHES TO LEARNING
X7TCHAPP,X7 TEACHER REPORT APPROACHES TO LEARNING
X8TCHAPP,X8 TEACHER REPORT APPROACHES TO LEARNING
X9TCHAPP,X9 TEACHER REPORT APPROACHES TO LEARNING
X1TCHCON,X1 TEACHER REPORT SELF-CONTROL
X2TCHCON,X2 TEACHER REPORT SELF-CONTROL
X3TCHCON,X3 TEACHER REPORT SELF-CONTROL
X4KTCHCON,X4K TEACHER REPORT SELF-CONTROL
X4TCHCON,X4 TEACHER REPORT SELF-CONTROL
X5TCHCON,X5 TEACHER REPORT SELF-CONTROL
X6TCHCON,X6 TEACHER REPORT SELF-CONTROL
X7TCHCON,X7 TEACHER REPORT SELF-CONTROL
X8TCHCON,X8 TEACHER REPORT SELF-CONTROL
X9TCHCON,X9 TEACHER REPORT SELF-CONTROL
X1TCHPER,X1 TEACHER REPORT INTERPERSONAL
X2TCHPER,X2 TEACHER REPORT INTERPERSONAL
X3TCHPER,X3 TEACHER REPORT INTERPERSONAL
X4KTCHPER,X4K TEACHER REPORT INTERPERSONAL
X4TCHPER,X4 TEACHER REPORT INTERPERSONAL
X5TCHPER,X5 TEACHER REPORT INTERPERSONAL
X6TCHPER,X6 TEACHER REPORT INTERPERSONAL
X7TCHPER,X7 TEACHER REPORT INTERPERSONAL
X8TCHPER,X8 TEACHER REPORT INTERPERSONAL
X9TCHPER,X9 TEACHER REPORT INTERPERSONAL
X1TCHEXT,X1 TEACHER REPORT EXTERN PROB BEHAVIORS
X2TCHEXT,X2 TEACHER REPORT EXTERN PROB BEHAVIORS
X3TCHEXT,X3 TEACHER REPORT EXTERN PROB BEHAVIORS
X4KTCHEXT,X4K TEACHER REPORT EXTERN PROB BEHAVIORS
X4TCHEXT,X4 TEACHER REPORT EXTERN PROB BEHAVIORS
X5TCHEXT,X5 TEACHER REPORT EXTERN PROB BEHAVIORS
X6TCHEXT,X6 TEACHER REPORT EXTERN PROB BEHAVIORS
X7TCHEXT,X7 TEACHER REPORT EXTERN PROB BEHAVIORS
X8TCHEXT,X8 TEACHER REPORT EXTERN PROB BEHAVIORS
X9TCHEXT,X9 TEACHER REPORT EXTERN PROB BEHAVIORS
X1TCHINT,X1 TEACHER REPORT INTERN PROB BEHAVIORS
X2TCHINT,X2 TEACHER REPORT INTERN PROB BEHAVIORS
X3TCHINT,X3 TEACHER REPORT INTERN PROB BEHAVIORS
X4KTCHINT,X4K TEACHER REPORT INTERN PROB BEHAVIORS
X4TCHINT,X4 TEACHER REPORT INTERN PROB BEHAVIORS
X5TCHINT,X5 TEACHER REPORT INTERN PROB BEHAVIORS
X6TCHINT,X6 TEACHER REPORT INTERN PROB BEHAVIORS
X7TCHINT,X7 TEACHER REPORT INTERN PROB BEHAVIORS
X8TCHINT,X8 TEACHER REPORT INTERN PROB BEHAVIORS
X9TCHINT,X9 TEACHER REPORT INTERN PROB BEHAVIORS
X1ATTNFS,X1 TEACHER REPORT ATTENTIONAL FOCUS
X2ATTNFS,X2 TEACHER REPORT ATTENTIONAL FOCUS
X4KATTNFS,X4K TEACHER REPORT ATTENTIONAL FOCUS
X4ATTNFS,X4 TEACHER REPORT ATTENTIONAL FOCUS
X6ATTMCQ,X6 TMCQ TEACHER REPORT ATTENTIONAL FOCUS
X7ATTMCQ,X7 TMCQ TEACHER REPORT ATTENTIONAL FOCUS
X8ATTMCQ,X8 TMCQ TEACHER REPORT ATTENTIONAL FOCUS
X9ATTMCQ,X9 TMCQ TEACHER REPORT ATTENTIONAL FOCUS
X1INBCNT,X1 TEACHER REPORT INHIBITORY CONTROL
X2INBCNT,X2 TEACHER REPORT INHIBITORY CONTROL
X4KINBCNT,X4K TEACHER REPORT INHIBITORY CONTROL
X4INBCNT,X4 TEACHER REPORT INHIBITORY CONTROL
X6INTMCQ,X6 TMCQ TEACHER REPRT INHIBITORY CONTROL
X7INTMCQ,X7 TMCQ TEACHER REPRT INHIBITORY CONTROL
X8INTMCQ,X8 TMCQ TEACHER REPRT INHIBITORY CONTROL
X9INTMCQ,X9 TMCQ TEACHER REPRT INHIBITORY CONTROL
X2CLSNSS,X2 TEACHER REPORT CLOSENESS
X4KCLSNSS,X4K TEACHER REPORT CLOSENESS
X4CLSNSS,X4 TEACHER REPORT CLOSENESS
X6CLSNSS,X6 TEACHER REPORT CLOSENESS
X7CLSNSS,X7 TEACHER REPORT CLOSENESS
X2CNFLCT,X2 TEACHER REPORT CONFLICT
X4KCNFLCT,X4K TEACHER REPORT CONFLICT
X4CNFLCT,X4 TEACHER REPORT CONFLICT
X6CNFLCT,X6 TEACHER REPORT CONFLICT
X7CNFLCT,X7 TEACHER REPORT CONFLICT
X7TWKMEM,X7 TEACHER REPORT WORKING MEMORY?
X1KAGE_R,X1 CHILD ASSESSMENT AGE(MNTHS)-REV
X2KAGE_R,X2 CHILD ASSESSMENT AGE(MNTHS)-REV
X3AGE,X3 COMPOSITE CHILD ASSESSMENT AGE(MNTHS)
X4AGE,X4 COMPOSITE CHILD ASSESSMENT AGE(MNTHS)
X5AGE,X5 CHILD ASSESSMENT AGE(MNTHS)
X6AGE,X6 CHILD ASSESSMENT AGE(MNTHS)
X7AGE,X7 CHILD ASSESSMENT AGE(MNTHS)
X8AGE,X8 CHILD ASSESSMENT AGE(MNTHS)
X9AGE,X9 CHILD ASSESSMENT AGE(MNTHS)
X1ASMTMM,X1 CHILD ASSESSMENT MONTH
X2ASMTMM,X2 CHILD ASSESSMENT MONTH
X3ASMTMM,X3 CHILD ASSESSMENT MONTH
X4ASMTMM,X4 CHILD ASSESSMENT MONTH
X5ASMTMM,X5 CHILD ASSESSMENT MONTH
X6ASMTMM,X6 CHILD ASSESSMENT MONTH
X7ASMTMM,X7 CHILD ASSESSMENT MONTH
X8ASMTMM,X8 CHILD ASSESSMENT MONTH
X9ASMTMM,X9 CHILD ASSESSMENT MONTH
X1ASMTDD,X1 CHILD ASSESSMENT DAY OF THE MONTH
X2ASMTDD,X2 CHILD ASSESSMENT DAY OF THE MONTH
X3ASMTDD,X3 CHILD ASSESSMENT DAY OF THE MONTH
X4ASMTDD,X4 CHILD ASSESSMENT DAY OF THE MONTH
X5ASMTDD,X5 CHILD ASSESSMENT DAY OF THE MONTH
X6ASMTDD,X6 CHILD ASSESSMENT DAY OF THE MONTH
X7ASMTDD,X7 CHILD ASSESSMENT DAY OF THE MONTH
X8ASMTDD,X8 CHILD ASSESSMENT DAY OF THE MONTH
X9ASMTDD,X9 CHILD ASSESSMENT DAY OF THE MONTH
X1ASMTYY,X1 CHILD ASSESSMENT YEAR
X2ASMTYY,X2 CHILD ASSESSMENT YEAR
X3ASMTYY,X3 CHILD ASSESSMENT YEAR
X4ASMTYY,X4 CHILD ASSESSMENT YEAR
X5ASMTYY,X5 CHILD ASSESSMENT YEAR
X6ASMTYY,X6 CHILD ASSESSMENT YEAR
X7ASMTYY,X7 CHILD ASSESSMENT YEAR
X8ASMTYY,X8 CHILD ASSESSMENT YEAR
X9ASMTYY,X9 CHILD ASSESSMENT YEAR
X1FLSCRN,X1 ASSESS TYPE-CHILD NOT PASSED SCREENER
X2FLSCRN,X2 ASSESS TYPE-CHILD NOT PASSED SCREENER
X3FLSCRN,X3 ASSESS TYPE-CHILD NOT PASSED SCREENER
X4FLSCRN,X4 ASSESS TYPE-CHILD NOT PASSED SCREENER
X1EXDIS,X1 CHILD NOT ASSESSED - DISAB EXCLUSION
X2EXDIS,X1 CHILD NOT ASSESSED - DISAB EXCLUSION
X3EXDIS,X3 CHILD NOT ASSESSED - DISAB EXCLUSION
X4EXDIS,X4 CHILD NOT ASSESSED - DISAB EXCLUSION
X5EXDIS,X5 CHILD NOT ASSESSED - DISAB EXCLUSION
X6EXDIS,X6 CHILD NOT ASSESSED - DISAB EXCLUSION
X7EXDIS,X7 CHILD NOT ASSESSED - DISAB EXCLUSION
X8EXDIS,X8 CHILD NOT ASSESSED - DISAB EXCLUSION
X9EXDIS,X9 CHILD NOT ASSESSED - DISAB EXCLUSION
X1HGTFLG,X1 HEIGHT MEASUREMENT PRESENT
X2HGTFLG,X2 HEIGHT MEASUREMENT PRESENT
X3HGTFLG,X3 HEIGHT MEASUREMENT PRESENT
X4HGTFLG,X4 HEIGHT MEASUREMENT PRESENT
X5HGTFLG,X5 HEIGHT MEASUREMENT PRESENT
X6HGTFLG,X6 HEIGHT MEASUREMENT PRESENT
X7HGTFLG,X7 HEIGHT MEASUREMENT PRESENT
X8HGTFLG,X8 HEIGHT MEASUREMENT PRESENT
X9HGTFLG,X9 HEIGHT MEASUREMENT PRESENT
X1WGTFLG,X1 WEIGHT MEASUREMENT PRESENT
X2WGTFLG,X2 WEIGHT MEASUREMENT PRESENT
X3WGTFLG,X3 WEIGHT MEASUREMENT PRESENT
X4WGTFLG,X4 WEIGHT MEASUREMENT PRESENT
X5WGTFLG,X5 WEIGHT MEASUREMENT PRESENT
X6WGTFLG,X6 WEIGHT MEASUREMENT PRESENT
X7WGTFLG,X7 WEIGHT MEASUREMENT PRESENT
X8WGTFLG,X8 WEIGHT MEASUREMENT PRESENT
X9WGTFLG,X9 WEIGHT MEASUREMENT PRESENT
X1BMI,X1 CHILD COMPOSITE BMI
X2BMI,X2 CHILD COMPOSITE BMI
X3BMI,X3 CHILD COMPOSITE BMI
X4BMI,X4 CHILD COMPOSITE BMI
X5BMI,X5 CHILD COMPOSITE BMI
X6BMI,X6 CHILD COMPOSITE BMI
X7BMI,X7 CHILD COMPOSITE BMI
X8BMI,X8 CHILD COMPOSITE BMI
X9BMI,X9 CHILD COMPOSITE BMI
X1HEIGHT,X1 CHILD COMPOSITE HGT (INCHES)
X2HEIGHT,X2 CHILD COMPOSITE HGT (INCHES)
X3HEIGHT,X3 CHILD COMPOSITE HGT (INCHES)
X4HEIGHT,X4 CHILD COMPOSITE HGT (INCHES)
X5HEIGHT,X5 CHILD COMPOSITE HGT (INCHES)
X6HEIGHT,X6 CHILD COMPOSITE HGT (INCHES)
X7HEIGHT,X7 CHILD COMPOSITE HGT (INCHES)
X8HEIGHT,X8 CHILD COMPOSITE HGT (INCHES)
X9HEIGHT,X9 CHILD COMPOSITE HGT (INCHES)
X1WEIGHT,X1 CHILD COMPOSITE WGT (POUNDS)
X2WEIGHT,X2 CHILD COMPOSITE WGT (POUNDS)
X3WEIGHT,X3 CHILD COMPOSITE WGT (POUNDS)
X4WEIGHT,X4 CHILD COMPOSITE WGT (POUNDS)
X5WEIGHT,X5 CHILD COMPOSITE WGT (POUNDS)
X6WEIGHT,X6 CHILD COMPOSITE WGT (POUNDS)
X7WEIGHT,X7 CHILD COMPOSITE WGT (POUNDS)
X8WEIGHT,X8 CHILD COMPOSITE WGT (POUNDS)
X9WEIGHT,X9 CHILD COMPOSITE WGT (POUNDS)
X_CHSEX_R,CHILD COMPOSITE SEX - REVISED
X_DOBMM_R,CHILD COMPOSITE DOB MONTH - REVISED
X_DOBYY_R,CHILD COMPOSITE DOB YEAR - REVISED
X_HISP_R,CHILD HISPANIC/LATINO (ANY RACE) - REV
X_WHITE_R,CHILD WHITE - REVISED
X_BLACK_R,CHILD BLACK/AFRICAN AMERICAN - REVISED
X_ASIAN_R,CHILD ASIAN - REVISED
X_AMINAN_R,CHILD AMER INDIAN/ALASKA NATIVE - REV
X_HAWPI_R,CHILD NATIVE HAWAIIAN/PAC ISL - REVISED
X_MULTR_R,CHILD TWO OR MORE RACES - REVISED
X_RACETH_R,CHILD RACE PARENT AND SCHL REPORT - REV
X_RACETHP_R,CHILD RACE FROM PARENT INTERVIEW - REV
X12LANGST,X12 HOME LANGUAGE OF CHILD
X4LANGST,X4 HOME LANGUAGE OF CHILD
X6LANGST,X6 HOME LANGUAGE OF CHILD
X9LANGST,X9 HOME LANGUAGE OF CHILD
X1FIRKDG,X1 FIRST-TIME KINDERGARTNER
X3GRDLVL,X3 CHILD GRADE LEVEL
X4GRDLVL,X4 CHILD GRADE LEVEL
X5GRDLVL,X5 CHILD GRADE LEVEL
X6GRDLVL,X6 CHILD GRADE LEVEL
X7GRDLVL,X7 CHILD GRADE LEVEL
X8GRDLVL,X8 CHILD GRADE LEVEL
X9GRDLVL,X9 CHILD GRADE LEVEL
X12CHGSCH,X12 CHD CHANGED SCHLS BETWEEN RND 1 & 2
X12CHGTCH,X12 CHD CHANGED TCHRS BETWEEN RND 1 & 2
X34CHGTCH,X34 CHANGED TCHR FALL 2011-SPRING 2012
X56CHGTCH,X56 CHANGED TCHR FALL 2012-SPRING 2013
X1LOCALE,X1 LOCATION TYPE OF SCHOOL
X2LOCALE,X2 LOCATION TYPE OF SCHOOL
X3LOCALE,X3 LOCATION TYPE OF SCHOOL
X4LOCALE,X4 LOCATION TYPE OF SCHOOL
X5LOCALE,X5 LOCATION TYPE OF SCHOOL
X6LOCALE,X6 LOCATION TYPE OF SCHOOL
X7LOCALE,X7 LOCATION TYPE OF SCHOOL
X8LOCALE,X8 LOCATION TYPE OF SCHOOL
X9LOCALE,X9 LOCATION TYPE OF SCHOOL
X1REGION,X1 CENSUS REGION OF SCHOOL
X2REGION,X2 CENSUS REGION OF SCHOOL
X3REGION,X3 CENSUS REGION OF SCHOOL
X4REGION,X4 CENSUS REGION OF SCHOOL
X5REGION,X5 CENSUS REGION OF SCHOOL
X6REGION,X6 CENSUS REGION OF SCHOOL
X7REGION,X7 CENSUS REGION OF SCHOOL
X8REGION,X8 CENSUS REGION OF SCHOOL
X9REGION,X9 CENSUS REGION OF SCHOOL
X_DISTPOV,SCHOOL DISTRICT COMPOSITE POVERTY LEVEL
X4DISTPOV,X4 SCHL DISTRICT COMPOSITE POVERTY LEVEL
X6DISTPOV,X6 SCHL DISTRICT COMPOSITE POVERTY LEVEL
X7DISTPOV,X7 SCHL DISTRICT COMPOSITE POVERTY LEVEL
X8DISTPOV,X8 SCHL DISTRICT COMPOSITE POVERTY LEVEL
X9DISTPOV,X9 SCHL DISTRICT COMPOSITE POVERTY LEVEL
X1RESID,X1 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X2RESID,X2 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X3RESID,X3 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X4RESID,X4 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X5RESID,X5 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X6RESID,X6 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X7RESID,X7 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X8RESID,X8 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X9RESID,X9 HOUSEHOLD ROSTER NUMBER OF RESPONDENT
X1RESREL,X1 RESPONDENT RELATIONSHIP TO CHILD
X2RESREL,X2 RESPONDENT RELATIONSHIP TO CHILD
X4RESREL2,X4 RESPONDENT RELATIONSHIP TO CHILD
X6RESREL2,X6 RESPONDENT RELATIONSHIP TO CHILD
X7RESREL2,X7 RESPONDENT RELATIONSHIP TO CHILD
X8RESREL2,X8 RESPONDENT RELATIONSHIP TO CHILD
X9RESREL2,X9 RESPONDENT RELATIONSHIP TO CHILD
X1CHLDID,X1 HOUSEHOLD ROSTER NUM OF FOCAL CHILD
X2CHLDID,X2 HOUSEHOLD ROSTER NUM OF FOCAL CHILD
X12TWIN,X12 HOUSEHOLD HAS SAMPLED TWINS
X1IDP1,X1 HOUSEHOLD ROSTER NUM OF FIRST PARENT
X2IDP1,X2 HOUSEHOLD ROSTER NUM OF FIRST PARENT
X4IDP1,X4 HOUSEHOLD ROSTER NUM OF FIRST PARENT
X6IDP1,X6 HOUSEHOLD ROSTER NUM OF FIRST PARENT
X7IDP1,X7 HOUSEHOLD ROSTER NUM OF FIRST PARENT
X8IDP1,X8 HOUSEHOLD ROSTER NUM OF FIRST PARENT
X9IDP1,X9 HOUSEHOLD ROSTER NUM OF FIRST PARENT
X1IDP2,X1 HOUSEHOLD ROSTER NUM OF SECOND PARENT
X2IDP2,X2 HOUSEHOLD ROSTER NUM OF SECOND PARENT
X4IDP2,X4 HOUSEHOLD ROSTER NUM OF SECOND PARENT
X6IDP2,X6 HOUSEHOLD ROSTER NUM OF SECOND PARENT
X7IDP2,X7 HOUSEHOLD ROSTER NUM OF SECOND PARENT
X8IDP2,X8 HOUSEHOLD ROSTER NUM OF SECOND PARENT
X9IDP2,X9 HOUSEHOLD ROSTER NUM OF SECOND PARENT
X1HPAR1,X1 RELATIONSHIP OF PRNT 1 TO FOCAL CHILD
X2HPAR1,X2 RELATIONSHIP OF PRNT 1 TO FOCAL CHILD
X4HPAR1,X4 RELATIONSHIP OF PRNT 1 TO FOCAL CHILD
X6HPAR1,X6 RELATIONSHIP OF PRNT 1 TO FOCAL CHILD
X7HPAR1,X7 RELATIONSHIP OF PRNT 1 TO FOCAL CHILD
X8HPAR1,X8 RELATIONSHIP OF PRNT 1 TO FOCAL CHILD
X9HPAR1,X9 RELATIONSHIP OF PRNT 1 TO FOCAL CHILD
X1HPAR2,X1 RELATIONSHIP OF PRNT 2 TO FOCAL CHILD
X2HPAR2,X2 RELATIONSHIP OF PRNT 2 TO FOCAL CHILD
X4HPAR2,X4 RELATIONSHIP OF PRNT 2 TO FOCAL CHILD
X6HPAR2,X6 RELATIONSHIP OF PRNT 2 TO FOCAL CHILD
X7HPAR2,X7 RELATIONSHIP OF PRNT 2 TO FOCAL CHILD
X8HPAR2,X8 RELATIONSHIP OF PRNT 2 TO FOCAL CHILD
X9HPAR2,X9 RELATIONSHIP OF PRNT 2 TO FOCAL CHILD
X1HPARNT,X1 TYPES OF PARENTS IN HOUSEHOLD
X2HPARNT,X2 TYPES OF PARENTS IN HOUSEHOLD
X4HPARNT,X4 TYPES OF PARENTS IN HOUSEHOLD
X6HPARNT,X6 TYPES OF PARENTS IN HOUSEHOLD
X7HPARNT,X7 TYPES OF PARENTS IN HOUSEHOLD
X8HPARNT,X8 TYPES OF PARENTS IN HOUSEHOLD
X9HPARNT,X9 TYPES OF PARENTS IN HOUSEHOLD
X1PAR1AGE,X1 AGE - PARENT 1 (YRS)
X2PAR1AGE,X2 AGE - PARENT 1 (YRS)
X4PAR1AGE_R,X4 AGE - PARENT 1 (YRS) REVISED
X6PAR1AGE,X6 AGE - PARENT 1 (YRS)
X7PAR1AGE,X7 AGE - PARENT 1 (YRS)
X8PAR1AGE,X8 AGE - PARENT 1 (YRS)
X9PAR1AGE,X9 AGE - PARENT 1 (YRS)
X1PAR1RAC,X1 RACE OF PARENT 1
X2PAR1RAC,X2 RACE OF PARENT 1
X4PAR1RAC,X4 RACE/ETHNICITY OF PARENT 1
X6PAR1RAC,X6 RACE/ETHNICITY OF PARENT 1
X7PAR1RAC,X7 RACE/ETHNICITY OF PARENT 1
X8PAR1RAC,X8 RACE/ETHNICITY OF PARENT 1
X9PAR1RAC,X9 RACE/ETHNICITY OF PARENT 1
X12PAR1ED_I,X12 PARENT 1 EDUCATION LEVEL (IMPUTED)
X4PAR1ED_I,X4 PARENT 1 EDUCATION LEVEL (IMPUTED)
X7PAR1ED_I,X7 PARENT 1 EDUCATION LEVEL (IMPUTED)
X8PAR1ED_I,X8 PARENT 1 EDUCATION LEVEL (IMPUTED)
X9PAR1ED_I,X9 PARENT 1 EDUCATION LEVEL (IMPUTED)
IFX12PAR1ED,X12 IMPUTATION FLAG FOR X12PAR1ED_I
X1PAR1EMP,X1 PARENT 1 EMPLOYMENT STATUS
X4PAR1EMP_I,X4 PARENT 1 EMPLOYMENT STATUS (IMPUTED)
X6PAR1EMP_I,X6 PARENT 1 EMPLOYMENT STATUS (IMPUTED)
X9PAR1EMP_I,X9 PARENT 1 EMPLOYMENT STATUS (IMPUTED)
X1PAR1OCC_I,X1 PARENT 1 OCCUPATION (IMPUTED)
X4PAR1OCC_I,X4 PARENT 1 OCCUPATION (IMPUTED)
X6PAR1OCC_I,X6 PARENT 1 OCCUPATION (IMPUTED)
X9PAR1OCC_I,X9 PARENT 1 OCCUPATION  (IMPUTED)
X1PAR1SCR_I,X1 AVG PRESTIGE SC - PAR 1 OCC (IMPUTED)
X4PAR1SCR_I,X4 AVG PRESTIGE SC - PAR 1 OCC (IMPUTED)
X6PAR1SCR_I,X6 AVG PRESTIGE SC - PAR 1 OCC (IMPUTED)
X9PAR1SCR_I,X9 AVG PRESTIGE SC - PAR 1 OCC  (IMPUTED)
IFX1PAR1SCR,X1 IMPUTATION FLAG FOR X1PAR1SCR_I
IFX4PAR1OCC,X4 IMPUTATION FLAG FOR X4PAR1OCC
IFX4PAR1SCR,X4 IMPUTATION FLAG FOR X4PAR1SCR_I
IFX6PAR1OCC,X6 IMPUTATION FLAG FOR X6PAR1OCC
IFX6PAR1SCR,X6 IMPUTATION FLAG FOR X6PAR1SCR_I
IFX9PAR1OCC,X9 IMPUTATION FLAG FOR X9PAR1OCC
IFX9PAR1SCR,X9 IMPUTATION FLAG FOR X9PAR1SCR_I
X1PAR2AGE,X1 AGE - PARENT 2 (YRS)
X2PAR2AGE,X2 AGE - PARENT 2 (YRS)
X4PAR2AGE_R,X4 AGE - PARENT 2 (YRS) REVISED
X6PAR2AGE,X6 AGE - PARENT 2 (YRS)
X7PAR2AGE,X7 AGE - PARENT 2 (YRS)
X8PAR2AGE,X8 AGE - PARENT 2 (YRS)
X9PAR2AGE,X9 AGE - PARENT 2 (YRS)
X1PAR2RAC,X1 RACE OF PARENT 2
X2PAR2RAC,X2 RACE OF PARENT 2
X4PAR2RAC,X4 RACE/ETHNICITY OF PARENT 2
X6PAR2RAC,X6 RACE/ETHNICITY OF PARENT 2
X7PAR2RAC,X7 RACE/ETHNICITY OF PARENT 2
X8PAR2RAC,X8 RACE/ETHNICITY OF PARENT 2
X9PAR2RAC,X9 RACE/ETHNICITY OF PARENT 2
X12PAR2ED_I,X12 PARENT 2 EDUCATION LEVEL (IMPUTED)
X4PAR2ED_I,X4 PARENT 2 EDUCATION LEVEL (IMPUTED)
X7PAR2ED_I,X7 PARENT 2 EDUCATION LEVEL (IMPUTED)
X8PAR2ED_I,X8 PARENT 2 EDUCATION LEVEL (IMPUTED)
X9PAR2ED_I,X9 PARENT 2 EDUCATION LEVEL (IMPUTED)
IFX12PAR2ED,X12 IMPUTATION FLAG FOR X12PAR2ED_I
X1PAR2EMP,X1 PARENT 2 EMPLOYMENT STATUS
X4PAR2EMP_I,X4 PARENT 2 EMPLOYMENT STATUS (IMPUTED)
X6PAR2EMP_I,X6 PARENT 2 EMPLOYMENT STATUS (IMPUTED)
