Variable,Description
ASTHDXY4,ASTHMA DIAGNOSIS 21
ASTHEP1,WHEN WAS LAST EPISODE OF ASTHMA-R1
ASTHEP3,WHEN WAS LAST EPISODE OF ASTHMA-R3
ASTHEP7,WHEN WAS LAST EPISODE OF ASTHMA-R7
ASWNFL1,WHEN LAST USED PEAK FLOW METER-R1
ASWNFL3,WHEN LAST USED PEAK FLOW METER-R3
ASWNFL7,WHEN LAST USED PEAK FLOW METER-R7
BEGRFM1,R1 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM2,R2 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM3,R3 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM4,R4 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM5,R5 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM6,R6 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM7,R7 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM8,R8 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFM9,R9 REFERENCE PERIOD BEGIN DATE: MONTH
BEGRFY1,R1 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY2,R2 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY3,R3 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY4,R4 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY5,R5 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY6,R6 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY7,R7 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY8,R8 REFERENCE PERIOD BEGIN DATE: YEAR
BEGRFY9,R9 REFERENCE PERIOD BEGIN DATE: YEAR
BENDIF1,DIFFICULTY BENDING/STOOPING-R1
BENDIF3,DIFFICULTY BENDING/STOOPING-R3
BENDIF5,DIFFICULTY BENDING/STOOPING-R5
BENDIF7,DIFFICULTY BENDING/STOOPING-R7
BLCKPR2,IS PROVIDER BLACK/AFRICAN AMER-R2
BLCKPR4,IS PROVIDER BLACK/AFRICAN AMER-R4
BLCKPR6,IS PROVIDER BLACK/AFRICAN AMER-R6
BLCKPR8,IS PROVIDER BLACK/AFRICAN AMER-R8
BOOST2,DR ADVISE BOOSTER SEAT (40<WT<80)-R2
BOOST6,DR ADVISE BOOSTER SEAT (40<WT<80)-R6
BOOSTERSHOT9,EVER HAD COVID-19 BOOSTER SHOT R9
BORNUSA,PERSON BORN IN THE US
BPMLDXY1,MULT DIAG HIGH BLOOD PRESS (>17) 18
BPMLDXY2,MULT DIAG HIGH BLOOD PRESS (>17) 19
BPMLDXY3,MULT DIAG HIGH BLOOD PRESS (>17) 20
BPMLDXY4,MULT DIAG HIGH BLOOD PRESS (>17) 21
BSNTY1,"SOLE PROP, PARTNER, CORP, R1 CMJ"
BSNTY1H,"SOL PROP, PRTNR, CORP, R1 CMJ (IMP)"
BSNTY2,"SOLE PROP, PARTNER, CORP, R2 CMJ"
BSNTY2H,"SOL PROP, PRTNR, CORP, R2 CMJ (IMP)"
BSNTY3,"SOLE PROP, PARTNER, CORP, R3 CMJ"
BSNTY3H,"SOL PROP, PRTNR, CORP, R3 CMJ (IMP)"
BSNTY4,"SOLE PROP, PARTNER, CORP, R4 CMJ"
BSNTY4H,"SOL PROP, PRTNR, CORP, R4 CMJ (IMP)"
BSNTY5,"SOLE PROP, PARTNER, CORP, R5 CMJ"
BSNTY5H,"SOL PROP, PRTNR, CORP, R5 CMJ (IMP)"
BSNTY6,"SOLE PROP, PARTNER, CORP, R6 CMJ"
BSNTY6H,"SOL PROP, PRTNR, CORP, R6 CMJ (IMP)"
BSNTY7,"SOLE PROP, PARTNER, CORP, R7 CMJ"
BSNTY7H,"SOL PROP, PRTNR, CORP, R7 CMJ (IMP)"
BSNTY8,"SOLE PROP, PARTNER, CORP, R8 CMJ"
BSNTY8H,"SOL PROP, PRTNR, CORP, R8 CMJ (IMP)"
BSNTY9,"SOLE PROP, PARTNER, CORP, R9 CMJ"
BSNTY9H,"SOL PROP, PRTNR, CORP, R9 CMJ (IMP)"
BUSIMPY1,BUSINESS INCOME IMPUTATION FLAG 18
BUSIMPY2,BUSINESS INCOME IMPUTATION FLAG 19
BUSIMPY3,BUSINESS INCOME IMPUTATION FLAG 20
BUSIMPY4,BUSINESS INCOME IMPUTATION FLAG 21
BUSNPY1X,PERSON'S BUSINESS INCOME 18
BUSNPY2X,PERSON'S BUSINESS INCOME 19
BUSNPY3X,PERSON'S BUSINESS INCOME 20
BUSNPY4X,PERSON'S BUSINESS INCOME 21
CABLADY1,CANCER DIAGNOSED - BLADDER (>17) 18
CABLADY2,CANCER DIAGNOSED - BLADDER (>17) 19
CABLADY3,CANCER DIAGNOSED - BLADDER (>17) 20
CABLADY4,CANCER DIAGNOSED - BLADDER (>17) 21
CABLOOY3,CANCER DIAGNOSED - BLOOD (>17) 20
CABREAY1,CANCER DIAGNOSED - BREAST (>17) 18
CABREAY2,CANCER DIAGNOSED - BREAST (>17) 19
CABREAY3,CANCER DIAGNOSED - BREAST (>17) 20
CABREAY4,CANCER DIAGNOSED - BREAST (>17) 21
CACERVY1,CANCER DIAGNOSED - CERVICAL (>17) 18
CACERVY2,CANCER DIAGNOSED - CERVICAL (>17) 19
CACERVY3,CANCER DIAGNOSED - CERVICAL (>17) 20
CACERVY4,CANCER DIAGNOSED - CERVICAL (>17) 21
CACOLOY1,CANCER DIAGNOSED - COLON (>17) 18
CACOLOY2,CANCER DIAGNOSED - COLON (>17) 19
CACOLOY3,CANCER DIAGNOSED - COLON (>17) 20
CACOLOY4,CANCER DIAGNOSED - COLON (>17) 21
CALUNGY1,CANCER DIAGNOSED - LUNG (>17) 18
CALUNGY2,CANCER DIAGNOSED - LUNG (>17) 19
CALUNGY3,CANCER DIAGNOSED - LUNG (>17) 20
CALUNGY4,CANCER DIAGNOSED - LUNG (>17) 21
CALYMPY1,CNCR DIAG-LYMPHOMA (NON-HDGKNS) (>17) 18
CALYMPY2,CNCR DIAG-LYMPHOMA (NON-HDGKNS) (>17) 19
CALYMPY3,CNCR DIAG-LYMPHOMA (NON-HDGKNS) (>17) 20
CALYMPY4,CNCR DIAG-LYMPHOMA (NON-HDGKNS) (>17) 21
CAMELAY1,CANCER DIAGNOSED-SKIN MELANOMA (>17) 18
CAMELAY2,CANCER DIAGNOSED-SKIN MELANOMA (>17) 19
CAMELAY3,CANCER DIAGNOSED-SKIN MELANOMA (>17) 20
CAMELAY4,CANCER DIAGNOSED-SKIN MELANOMA (>17) 21
CANCERY1,CANCER DIAGNOSIS (>17) 18
CANCERY2,CANCER DIAGNOSIS (>17) 19
CANCERY3,CANCER DIAGNOSIS (>17) 20
CANCERY4,CANCER DIAGNOSIS (>17) 21
CAOTHEY1,CANCER DIAGNOSED - OTHER (>17) 18
CAOTHEY2,CANCER DIAGNOSED - OTHER (>17) 19
CAOTHEY3,CANCER DIAGNOSED - OTHER (>17) 20
CAOTHEY4,CANCER DIAGNOSED - OTHER (>17) 21
CAPROSY1,CANCER DIAGNOSED - PROSTATE (>17) 18
CAPROSY2,CANCER DIAGNOSED - PROSTATE (>17) 19
CAPROSY3,CANCER DIAGNOSED - PROSTATE (>17) 20
CAPROSY4,CANCER DIAGNOSED - PROSTATE (>17) 21
CASHPY1X,PERSON'S OTHER REGULAR CASH CONTRIBTN 18
CASHPY2X,PERSON'S OTHER REGULAR CASH CONTRIBTN 19
CASHPY3X,PERSON'S OTHER REGULAR CASH CONTRIBTN 20
CASHPY4X,PERSON'S OTHER REGULAR CASH CONTRIBTN 21
CASKDKY1,CANCER DIAG-SKIN-UNKNOWN TYPE (>17) 18
CASKDKY2,CANCER DIAG-SKIN-UNKNOWN TYPE (>17) 19
CASKDKY3,CANCER DIAG-SKIN-UNKNOWN TYPE (>17) 20
CASKDKY4,CANCER DIAG-SKIN-UNKNOWN TYPE (>17) 21
CASKNMY1,CANCER DIAGNOSED-SKIN-NONMELANO (>17) 18
CASKNMY2,CANCER DIAGNOSED-SKIN-NONMELANO (>17) 19
CASKNMY3,CANCER DIAGNOSED-SKIN-NONMELANO (>17) 20
CASKNMY4,CANCER DIAGNOSED-SKIN-NONMELANO (>17) 21
CAUTERY1,CANCER DIAGNOSED - UTERINE (>17) 18
CAUTERY2,CANCER DIAGNOSED - UTERINE (>17) 19
CAUTERY3,CANCER DIAGNOSED - UTERINE (>17) 20
CAUTERY4,CANCER DIAGNOSED - UTERINE (>17) 21
CHAPPT4,CAHPS:12MOS:# OF OFF/CLIN APTS(0-17)-R4
CHAPPT8,CAHPS:12MOS:# OF OFF/CLIN APTS(0-17)-R8
CHBMIX2,CHILD'S BODY MASS INDEX (6-17)-R2
CHBMIX6,CHILD'S BODY MASS INDEX (6-17)-R6
CHBRON1,CHRONC BRONCHITS LAST 12 MTHS (>17)-R1
CHBRON3,CHRONC BRONCHITS LAST 12 MTHS (>17)-R3
CHBRON5,CHRONC BRONCHITS LAST 12 MTHS (>17)-R5
CHBRON7,CHRONC BRONCHITS LAST 12 MTHS (>17)-R7
CHCOUN2,CSHCN:CHILD NEEDS COUNSELING (0-17)-R2
CHCOUN4,CSHCN:CHILD NEEDS COUNSELING (0-17)-R4
CHCOUN6,CSHCN:CHILD NEEDS COUNSELING (0-17)-R6
CHCOUN8,CSHCN:CHILD NEEDS COUNSELING (0-17)-R8
CHDAGY1,AGE OF DIAGNOSIS-CORONARY HRT DISEASE 18
CHDAGY2,AGE OF DIAGNOSIS-CORONARY HRT DISEASE 19
CHDAGY3,AGE OF DIAGNOSIS-CORONARY HRT DISEASE 20
CHDAGY4,AGE OF DIAGNOSIS-CORONARY HRT DISEASE 21
CHDDXY1,CORONARY HRT DISEASE DIAG (>17) 18
CHDDXY2,CORONARY HRT DISEASE DIAG (>17) 19
CHDDXY3,CORONARY HRT DISEASE DIAG (>17) 20
CHDDXY4,CORONARY HRT DISEASE DIAG (>17) 21
CHEMPB2,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R2
CHEMPB4,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R4
CHEMPB6,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R6
CHEMPB8,CSHCN:COUNS PROB LAST 12+MOS (0-17)-R8
CHEXPL4,CAHPS:12MOS:CHLD DR EXPL THNG(0-17)-R4
CHEXPL8,CAHPS:12MOS:CHLD DR EXPL THNG(0-17)-R8
CHEYRE4_M18,CAHPS:12MOS: GET APPT FOR SPEC (0-17)-R4
CHEYRE8_M18,CAHPS:12MOS: GET APPT FOR SPEC (0-17)-R8
CHGJ12,CHANGED JOB BETWEEN RD 1 AND RD 2
CHGJ23,CHANGED JOB BETWEEN RD 2 AND RD 3
CHGJ34,CHANGED JOB BETWEEN RD 3 AND RD 4
CHGJ45,CHANGED JOB BETWEEN RD 4 AND RD 5
CHGJ56,CHANGED JOB BETWEEN RD 5 AND RD 6
CHGJ67,CHANGED JOB BETWEEN RD 6 AND RD 7
CHGJ78,CHANGED JOB BETWEEN RD 7 AND RD 8
CHGJ89,CHANGED JOB BETWEEN RD 8 AND RD 9
CHHECR4,CAHPS:12MOS:RATE CHLD HLT CARE(0-17)-R4
CHHECR8,CAHPS:12MOS:RATE CHLD HLT CARE(0-17)-R8
CHILCR4,CAHPS:12MOS:ILL/INJ NEED CARE(0-17)-R4
CHILCR8,CAHPS:12MOS:ILL/INJ NEED CARE(0-17)-R8
CHILWW4,CAHPS:12MOS:ILL CARE WHN WNTD(0-17)-R4
CHILWW8,CAHPS:12MOS:ILL CARE WHN WNTD(0-17)-R8
CHLDPY1X,PERSON'S CHILD SUPPORT 18
CHLDPY2X,PERSON'S CHILD SUPPORT 19
CHLDPY3X,PERSON'S CHILD SUPPORT 20
CHLDPY4X,PERSON'S CHILD SUPPORT 21
CHLICO2,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R2
CHLICO4,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R4
CHLICO6,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R6
CHLICO8,CSHCN:LIMIT COND LAST 12+MOS (0-17)-R8
CHLIHB2,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R2
CHLIHB4,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R4
CHLIHB6,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R6
CHLIHB8,CSHCN:LIMT FOR HLTH/BEHV COND(0-17)-R8
CHLIMI2,CSHCN:LIMITED IN ANY WAY (0-17)-R2
CHLIMI4,CSHCN:LIMITED IN ANY WAY (0-17)-R4
CHLIMI6,CSHCN:LIMITED IN ANY WAY (0-17)-R6
CHLIMI8,CSHCN:LIMITED IN ANY WAY (0-17)-R8
CHLIMPY1,CHILD SUPPORT IMPUTATION FLAG 18
CHLIMPY2,CHILD SUPPORT IMPUTATION FLAG 19
CHLIMPY3,CHILD SUPPORT IMPUTATION FLAG 20
CHLIMPY4,CHILD SUPPORT IMPUTATION FLAG 21
CHLIST4,CAHPS:12MOS:CHLD DR LSN TO YOU(0-17)-R4
CHLIST8,CAHPS:12MOS:CHLD DR LSN TO YOU(0-17)-R8
CHOIC1,CHOICE OF HEALTH PLANS AT R1 CMJ
CHOIC2,CHOICE OF HEALTH PLANS AT R2 CMJ
CHOIC3,CHOICE OF HEALTH PLANS AT R3 CMJ
CHOIC4,CHOICE OF HEALTH PLANS AT R4 CMJ
CHOIC5,CHOICE OF HEALTH PLANS AT R5 CMJ
CHOIC6,CHOICE OF HEALTH PLANS AT R6 CMJ
CHOIC7,CHOICE OF HEALTH PLANS AT R7 CMJ
CHOIC8,CHOICE OF HEALTH PLANS AT R8 CMJ
CHOIC9,CHOICE OF HEALTH PLANS AT R9 CMJ
CHOLAGY1,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 18
CHOLAGY2,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 19
CHOLAGY3,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 20
CHOLAGY4,AGE OF DIAGNOSIS-HIGH CHOLESTEROL 21
CHOLDXY1,HIGH CHOLESTEROL DIAGNOSIS (>17) 18
CHOLDXY2,HIGH CHOLESTEROL DIAGNOSIS (>17) 19
CHOLDXY3,HIGH CHOLESTEROL DIAGNOSIS (>17) 20
CHOLDXY4,HIGH CHOLESTEROL DIAGNOSIS (>17) 21
CHPMCN2,CSHCN:PMED COND LAST 12+ MOS (0-17)-R2
CHPMCN4,CSHCN:PMED COND LAST 12+ MOS (0-17)-R4
CHPMCN6,CSHCN:PMED COND LAST 12+ MOS (0-17)-R6
CHPMCN8,CSHCN:PMED COND LAST 12+ MOS (0-17)-R8
CHPMED2,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R2
CHPMED4,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R4
CHPMED6,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R6
CHPMED8,CSHCN:CHILD NEEDS PRESCRB MED(0-17)-R8
CHPMHB2,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R2
CHPMHB4,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R4
CHPMHB6,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R6
CHPMHB8,CSHCN:PMED FOR HLTH/BEHV COND(0-17)-R8
CHPRTM4,CAHPS:12MOS:CHILD DR ENGH TIME(0-17)-R4
CHPRTM8,CAHPS:12MOS:CHILD DR ENGH TIME(0-17)-R8
CHRESP4,CAHPS:12MOS:CHLD'S DR SHW RESP(0-17)-R4
CHRESP8,CAHPS:12MOS:CHLD'S DR SHW RESP(0-17)-R8
CHRTCR4,CAHPS:12MOS:MAKE ROUT CARE APT(0-17)-R4
CHRTCR8,CAHPS:12MOS:MAKE ROUT CARE APT(0-17)-R8
CHRTWW4,CAHPS:12MOS:ROUT APT WHN WNTD(0-17)-R4
CHRTWW8,CAHPS:12MOS:ROUT APT WHN WNTD(0-17)-R8
CHSERV2,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R2
CHSERV4,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R4
CHSERV6,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R6
CHSERV8,CSHCN:CHLD NEEDS MED&OTH SERV(0-17)-R8
CHSPEC4_M18,CAHPS:12MOS:MAKE APPT FOR SPEC (0-17)-R4
CHSPEC8_M18,CAHPS:12MOS:MAKE APPT FOR SPEC (0-17)-R8
CHSRCN2,CSHCN:SERV COND LAST 12+ MOS (0-17)-R2
CHSRCN4,CSHCN:SERV COND LAST 12+ MOS (0-17)-R4
CHSRCN6,CSHCN:SERV COND LAST 12+ MOS (0-17)-R6
CHSRCN8,CSHCN:SERV COND LAST 12+ MOS (0-17)-R8
CHSRHB2,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R2
CHSRHB4,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R4
CHSRHB6,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R6
CHSRHB8,CSHCN:SERV FOR HLTH/BEHV COND(0-17)-R8
CHTHCO2,CSHCN:THER COND LAST 12+ MOS (0-17)-R2
CHTHCO4,CSHCN:THER COND LAST 12+ MOS (0-17)-R4
CHTHCO6,CSHCN:THER COND LAST 12+ MOS (0-17)-R6
CHTHCO8,CSHCN:THER COND LAST 12+ MOS (0-17)-R8
CHTHER2,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R2
CHTHER4,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R4
CHTHER6,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R6
CHTHER8,CSHCN:CHLD NEEDS SPEC THERAPY(0-17)-R8
CHTHHB2,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R2
CHTHHB4,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R4
CHTHHB6,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R6
CHTHHB8,CSHCN:SPEC THER FOR HLTH+COND(0-17)-R8
CMJHLD1,HLTH INSUR HELD FROM R1 CMJ (PRPL)
CMJHLD2,HLTH INSUR HELD FROM R2 CMJ (PRPL)
CMJHLD3,HLTH INSUR HELD FROM R3 CMJ (PRPL)
CMJHLD4,HLTH INSUR HELD FROM R4 CMJ (PRPL)
CMJHLD5,HLTH INSUR HELD FROM R5 CMJ (PRPL)
CMJHLD6,HLTH INSUR HELD FROM R6 CMJ (PRPL)
CMJHLD7,HLTH INSUR HELD FROM R7 CMJ (PRPL)
CMJHLD8,HLTH INSUR HELD FROM R8 CMJ (PRPL)
CMJHLD9,HLTH INSUR HELD FROM R9 CMJ (PRPL)
COGLIM1,COGNITIVE LIMITATIONS-R1
COGLIM3,COGNITIVE LIMITATIONS-R3
COGLIM5,COGNITIVE LIMITATIONS-R5
COGLIM7,COGNITIVE LIMITATIONS-R7
CPSFAMY1,CPS-LIKE FAMILY IDENTIFIER 18
CPSFAMY2,CPS-LIKE FAMILY IDENTIFIER 19
CPSFAMY3,CPS-LIKE FAMILY IDENTIFIER 20
CPSFAMY4,CPS-LIKE FAMILY IDENTIFIER 21
CRFMPY2,"FAMILY MED BILLS BEING PAID OVER TIME,R2"
CRFMPY4,"FAMILY MED BILLS BEING PAID OVER TIME,R4"
CRFMPY6,"FAMILY MED BILLS BEING PAID OVER TIME,R6"
CRFMPY8,"FAMILY MED BILLS BEING PAID OVER TIME,R8"
CSHCN2,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R2
CSHCN4,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R4
CSHCN6,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R6
CSHCN8,CSHCN:CHILD W/SPEC HC NEEDS (0-17)-R8
CSHIMPY1,CASH CONTRIBUTION IMPUTATION FLAG 18
CSHIMPY2,CASH CONTRIBUTION IMPUTATION FLAG 19
CSHIMPY3,CASH CONTRIBUTION IMPUTATION FLAG 20
CSHIMPY4,CASH CONTRIBUTION IMPUTATION FLAG 21
CVDLAYCA7,DELAY MED CARE FOR COVID R7
CVDLAYCA8,DELAY MED CARE FOR COVID R8
CVDLAYCA9,DELAY MED CARE FOR COVID R9
CVDLAYDN7,DELAY GETTING DENTAL FOR COVID R7
CVDLAYDN8,DELAY GETTING DENTAL FOR COVID R8
CVDLAYDN9,DELAY GETTING DENTAL FOR COVID R9
CVDLAYPM7,DELAY GETTING PMED FOR COVID R7
CVDLAYPM8,DELAY GETTING PMED FOR COVID R8
CVDLAYPM9,DELAY GETTING PMED FOR COVID R9
CVVACCINE8,EVER HAD COVID-19 VACCINE R8
CVVACCINE9,EVER HAD COVID-19 VACCINE R9
DADPRO4,PROBLEM GETTING ALONG W/DAD (5-17)-R4
DADPRO8,PROBLEM GETTING ALONG W/DAD (5-17)-R8
DAPID1X,PID OF PERSON'S DAD-R1
DAPID2X,PID OF PERSON'S DAD-R2
DAPID3X,PID OF PERSON'S DAD-R3
DAPID4X,PID OF PERSON'S DAD-R4
DAPID5X,PID OF PERSON'S DAD-R5
DAPID6X,PID OF PERSON'S DAD-R6
DAPID7X,PID OF PERSON'S DAD-R7
DAPID8X,PID OF PERSON'S DAD-R8
DAPID9X,PID OF PERSON'S DAD-R9
DCSELIY1,DCS: ELIGIBILITY STATUS FOR DCS 18
DCSELIY2,DCS: ELIGIBILITY STATUS FOR DCS 19
DCSELIY3,DCS: ELIGIBILITY STATUS FOR DCS 20
DCSELIY4,DCS: ELIGIBILITY STATUS FOR DCS 21
DDNWRKY1,# DAYS MISSED WORK DUE TO ILL/INJ 18
DDNWRKY2,# DAYS MISSED WORK DUE TO ILL/INJ 19
DDNWRKY3,# DAYS MISSED WORK DUE TO ILL/INJ 20
DDNWRKY4,# DAYS MISSED WORK DUE TO ILL/INJ 21
DECIDE2,PROV ASKS PERS TO HELP DECIDE-R2
DECIDE4,PROV ASKS PERS TO HELP DECIDE-R4
DECIDE6,PROV ASKS PERS TO HELP DECIDE-R6
DECIDE8,PROV ASKS PERS TO HELP DECIDE-R8
DENTIN1,DENTAL INSURANCE - ANY TIME IN R1
DENTIN2,DENTAL INSURANCE - ANY TIME IN R2
DENTIN3,DENTAL INSURANCE - ANY TIME IN R3
DENTIN4,DENTAL INSURANCE - ANY TIME IN R4
DENTIN5,DENTAL INSURANCE - ANY TIME IN R5
DENTIN6,DENTAL INSURANCE - ANY TIME IN R6
DENTIN7,DENTAL INSURANCE - ANY TIME IN R7
DENTIN8,DENTAL INSURANCE - ANY TIME IN R8
DENTIN9,DENTAL INSURANCE - ANY TIME IN R9
DFCOG2,SERIOUS COGNITIVE DIFFICULTIES-R2
DFCOG4,SERIOUS COGNITIVE DIFFICULTIES-R4
DFCOG6,SERIOUS COGNITIVE DIFFICULTIES-R6
DFCOG8,SERIOUS COGNITIVE DIFFICULTIES-R8
DFDRSB2,DIFFICULTY DRESSING/BATHING-R2
DFDRSB4,DIFFICULTY DRESSING/BATHING-R4
DFDRSB6,DIFFICULTY DRESSING/BATHING-R6
DFDRSB8,DIFFICULTY DRESSING/BATHING-R8
DFERND2,DIFFICULTY DOING ERRANDS ALONE-R2
DFERND4,DIFFICULTY DOING ERRANDS ALONE-R4
DFERND6,DIFFICULTY DOING ERRANDS ALONE-R6
DFERND8,DIFFICULTY DOING ERRANDS ALONE-R8
DFHEAR2,SERIOUS DIFFICULTY HEARING-R2
DFHEAR4,SERIOUS DIFFICULTY HEARING-R4
DFHEAR6,SERIOUS DIFFICULTY HEARING-R6
DFHEAR8,SERIOUS DIFFICULTY HEARING-R8
DFSEE2,SERIOUS DIFFICULTY SEE W/GLASSES-R2
DFSEE4,SERIOUS DIFFICULTY SEE W/GLASSES-R4
DFSEE6,SERIOUS DIFFICULTY SEE W/GLASSES-R6
DFSEE8,SERIOUS DIFFICULTY SEE W/GLASSES-R8
DFWLKC2,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R2
DFWLKC4,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R4
DFWLKC6,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R6
DFWLKC8,SERIOUS DIFCULTY WLK/CLIMB STAIRS-R8
DIABAGY1,AGE OF DIAGNOSIS-DIABETES 18
DIABAGY2,AGE OF DIAGNOSIS-DIABETES 19
DIABAGY3,AGE OF DIAGNOSIS-DIABETES 20
DIABAGY4,AGE OF DIAGNOSIS-DIABETES 21
DIABDXY1_M18,DIABETES DIAGNOSIS 18
DIABDXY2_M18,DIABETES DIAGNOSIS 19
DIABDXY3_M18,DIABETES DIAGNOSIS 20
DIABDXY4_M18,DIABETES DIAGNOSIS 21
DIED,DIED DURING 2018-21
DIFFWG2,PERSONS WAGES DIFFERENT THIS R2 AT CMJ
DIFFWG3,PERSONS WAGES DIFFERENT THIS R3 AT CMJ
DIFFWG4,PERSONS WAGES DIFFERENT THIS R4 AT CMJ
DIFFWG5,PERSONS WAGES DIFFERENT THIS R5 AT CMJ
DIFFWG6,PERSONS WAGES DIFFERENT THIS R6 AT CMJ
DIFFWG7,PERSONS WAGES DIFFERENT THIS R7 AT CMJ
DIFFWG8,PERSONS WAGES DIFFERENT THIS R8 AT CMJ
DIFFWG9,PERSONS WAGES DIFFERENT THIS R9 AT CMJ
DISVW1X,DISAVOWED HEALTH INS AT R1 CMJ (ED)
DISVW2X,DISAVOWED HEALTH INS AT R2 CMJ (ED)
DISVW3X,DISAVOWED HEALTH INS AT R3 CMJ (ED)
DISVW4X,DISAVOWED HEALTH INS AT R4 CMJ (ED)
DISVW5X,DISAVOWED HEALTH INS AT R5 CMJ (ED)
DISVW6X,DISAVOWED HEALTH INS AT R6 CMJ (ED)
DISVW7X,DISAVOWED HEALTH INS AT R7 CMJ (ED)
DISVW8X,DISAVOWED HEALTH INS AT R8 CMJ (ED)
DISVW9X,DISAVOWED HEALTH INS AT R9 CMJ (ED)
DIVDPY1X,PERSON'S DIVIDEND INCOME 18
DIVDPY2X,PERSON'S DIVIDEND INCOME 19
DIVDPY3X,PERSON'S DIVIDEND INCOME 20
DIVDPY4X,PERSON'S DIVIDEND INCOME 21
DIVIMPY1,DIVIDEND INCOME IMPUTATION FLAG 18
DIVIMPY2,DIVIDEND INCOME IMPUTATION FLAG 19
DIVIMPY3,DIVIDEND INCOME IMPUTATION FLAG 20
DIVIMPY4,DIVIDEND INCOME IMPUTATION FLAG 21
DLAYCA2,DELAY MED CARE FOR COST-R2
DLAYCA4,DELAY MED CARE FOR COST-R4
DLAYCA6,DELAY MED CARE FOR COST-R6
DLAYCA8,DELAY MED CARE FOR COST-R8
DLAYDN2,DELAY GETTING DENTAL FOR COST-R2
DLAYDN4,DELAY GETTING DENTAL FOR COST-R4
DLAYDN6,DELAY GETTING DENTAL FOR COST-R6
DLAYDN8,DELAY GETTING DENTAL FOR COST-R8
DLAYPM2,DELAY GETTING PMED FOR COST-R2
DLAYPM4,DELAY GETTING PMED FOR COST-R4
DLAYPM6,DELAY GETTING PMED FOR COST-R6
DLAYPM8,DELAY GETTING PMED FOR COST-R8
DNTINS1,DENTAL INS - ANY TIME IN R1 IN 2018
DNTINS3,DENTAL INS - ANY TIME IN R3 IN 2019
DNTINS5,DENTAL INS - ANY TIME IN R5 IN 2020
DNTINS7,DENTAL INS - ANY TIME IN R7 IN 2021
DNTINSY1,DENTL INS-ANY TIME IN R3 TIL 12/31/18
DNTINSY2,DENTL INS-ANY TIME IN R5 TIL 12/31/19
DNTINSY3,DENTL INS-ANY TIME IN R7 TIL 12/31/20
DNTINSY4,DENTL INS-ANY TIME IN R9 TIL 12/31/21
DOBMM,DATE OF BIRTH: MONTH
DOBYY,DATE OF BIRTH: YEAR
DSA1C3,DCS: TIMES TESTED FOR A-ONE-C - 2018
DSA1C5,DCS: TIMES TESTED FOR A-ONE-C - 2019
